Unique Bet Rule 1,Team,Total?,Unnamed: 3,Bet,Book,Date,Market,Other    ,LineTaken   ,Edge  ,Ignore,TrueL,Decim,Betsize    ,Sport,Unnamed: 16,Opp,Total Stake,Rich Stake,Other Stake,Grade,CloseLine    ,CloseOther    ,Ignore.1,CloseEdge,Trueline,Net,ExpWinPlace,Date.1,RunExpWinPlace,RunNet,Bankroll,Kelly,Time,PIN M,PIN M$,PIN O,PIN O$,BM M,BM O,PM M,PM M$,PM O,PM O$,ST M,ST M$,ST O,ST O$,KAL M,KAL M$,KAL O,KAL O$,FD M,FD O,BOL M,BOL O,BOV M,BOV O,NV M,NV M$,NV O,NV O$,PX M,PX M$,PX O,PX O$,CZR M,CZR O,BM M$,BM O$,DK M,DK O,4C M,4C M$,4C O,4C O$
148,South ,0,2024-11,South Carolina +5.5 (ncaab),BRmb,2024-11-25,-105,-103,105,0.029831487155314397,0.014551944953811902,-100.94719393795877,2.05,1968.6828402956785,NCAAB,spread,,,0.0,1469.3,L,,,,,,0.0,0.0,2024-11-25,115819.6777019059,38586.25093333335,138586.25093333377,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
148,South ,0,2024-11,South Carolina +5 (ncaab),FWmb,2024-11-25,-108,-108,116,0.08000000000000013,0.03703703703703709,100.0,2.16,4919.800894252897,NCAAB,spread,,,664.98,664.98,L,,,,,,-664.98,53.198400000000085,2024-11-25,116134.19581793902,42009.245933333346,142674.2259333338,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
148,South ,0,2024-11,South Carolina +5 (ncaab),BRmb,2024-11-25,-108,-108,116,0.08000000000000013,0.03703703703703709,100.0,2.16,4896.87054942531,NCAAB,spread,,,664.98,664.98,L,,,,,,-664.98,53.198400000000085,2024-11-25,116187.39421793901,41344.26593333334,142009.2459333338,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
148,South ,0,2024-11,South Carolina +4.5 (ncaab),FWmb,2024-11-25,101,-119,125,0.07542722451384802,0.033523210895043565,109.21917808219176,2.25,4264.482272119443,NCAAB,spread,,,617.105,617.105,L,,,,,,-617.105,46.54651738361819,2024-11-25,116233.94073532263,40727.16093333334,141344.26593333378,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
148,South ,0,2024-11,South Carolina +4.5 (ncaab),BRmb,2024-11-25,101,-119,125,0.07542722451384802,0.033523210895043565,109.21917808219176,2.25,4245.863665165995,NCAAB,spread,,,617.105,617.105,L,,,,,,-617.105,46.54651738361819,2024-11-25,116280.48725270624,40110.05593333334,140727.16093333377,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149,Belmont ,0,2024-11,Belmont ml,BRmb,2024-11-26,-139,127,-125,0.024207887760806776,0.013448826533781544,-132.0209205020921,1.8,2315.6953896645578,NCAAB,moneyline,,,644.47,644.47,L,,,,,,-644.47,15.601257425207143,2024-11-26,117475.59554733711,52409.47093333333,153053.9409333337,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
150,Dayton ,0,2024-11,Dayton ml 1h,BRmb,2024-11-26,237,-261,270,0.07668249272511839,0.020724998033815778,243.64819944598344,3.7,2148.7871680831386,NCAAB,moneyline,,,47.735,47.735,W,,,,,,128.88,3.6604387902335263,2024-11-26,117318.25263732103,51447.00093333333,151318.12093333373,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
150,Dayton ,0,2024-11,Dayton +11 (ncaab),BRmb,2024-11-26,-134,121,-118,0.03200305899369087,0.01732275670300698,-126.55555555555554,1.847457627118644,2855.6408427824203,NCAAB,spread,,,606.56,606.56,W,,,,,,514.03,19.41177546321313,2024-11-26,117545.70056192993,51751.73593333333,151237.7059333337,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
150,Dayton ,0,2024-11,Dayton +10.5,BRmb,2024-11-26,-124,110,-109,0.030757808771278906,0.01604115385679139,-116.25000000000006,1.9174311926605505,2543.815226628165,NCAAB,spread,,,560.41,560.41,W,,,,,,514.14,17.23698361351241,2024-11-26,117562.93754554345,52265.87593333333,151751.7359333337,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
150,Dayton ,0,2024-11,Dayton +10,BRmb,2024-11-26,-114,101,100,0.03416527508236644,0.01708263754118322,-107.07476635514011,2.0,2601.102768459913,NCAAB,spread,,,515.575,515.575,W,,,,,,515.58,17.614761700591078,2024-11-26,117580.55230724404,52781.45593333333,152265.8759333337,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151,Duke ,0,2024-11,Duke ml (ncaab),BRmb,2024-11-26,-182,163,-152,0.04326229161102479,0.026094715574903837,-169.73758865248226,1.6578947368421053,5011.123061607916,NCAAB,moneyline,,,1171.765,1171.765,L,,,,,,-1171.765,50.69323912959246,2024-11-26,117526.28878646671,51237.70593333333,152409.4709333337,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
152,Fresno ,0,2024-11,Fresno State +14.5 (ncaab),BRmb,2024-11-26,-142,122,-121,0.03325124833076343,0.01820543460643609,-130.26446280991735,1.8264462809917354,3012.521553482633,NCAAB,spread,,,621.175,621.175,W,,,,,,513.37,20.65484418186197,2024-11-26,117265.37850984067,50263.37093333333,149750.00093333374,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
152,Fresno ,0,2024-11,Fresno State +15 (ncaab),BRmb,2024-11-26,-152,128,-129,0.02781870287138782,0.01567079768737567,-137.52380952380958,1.7751937984496124,2696.1851841486655,NCAAB,spread,,,660.995,660.995,W,,,,,,512.4,18.388023504472994,2024-11-26,117283.76653334514,50775.77093333333,150263.37093333373,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
153,Grambling ,1,2024-11,Grambling State o151,BRmb,2024-11-26,-112,-105,106,0.045944272445820604,0.022303044876611944,-103.14465408805036,2.06,3293.3067075335603,NCAAB,total,,,243.195,243.195,W,,,,,,257.79,11.173417337461341,2024-11-26,117382.39636233564,52220.37093333333,151962.58093333372,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
153,Grambling ,1,2024-11,Grambling State o151.5,BRmb,2024-11-26,-109,-111,112,0.05541105675570389,0.026137290922501832,100.86960302621853,2.12,3765.487327304131,NCAAB,total,,,230.165,230.165,W,,,,,,257.78,12.753685878176585,2024-11-26,117395.15004821382,52478.15093333333,152220.37093333373,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
153,Grambling ,1,2024-11,Grambling State o152,BRmb,2024-11-26,-102,-118,118,0.05214620593853074,0.023920277953454472,107.19553876596511,2.1799999999999997,3369.134347328812,NCAAB,total,,,218.465,218.465,W,,,,,,257.79,11.392120880361118,2024-11-26,117406.54216909419,52735.94093333333,152478.15093333373,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
154,North ,0,2024-11,North Carolina ml (ncaab),BRmb,2024-11-26,155,-165,165,0.024061246810061953,0.00907971577738187,158.77358490566036,2.65,1113.6415671406023,NCAAB,moneyline,,,312.47,312.47,L,,,,,,-312.47,7.518417790740059,2024-11-26,117414.06058688492,52423.47093333333,152735.94093333374,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
154,North ,0,2024-11,North Carolina ml (ncaab),BRmb,2024-11-26,155,-165,170,0.04338315712723306,0.016067835973049283,158.77358490566036,2.7,1944.8857027585466,NCAAB,moneyline,,,303.28,303.28,L,,,,,,-303.28,13.157243893547243,2024-11-26,117427.21783077846,52120.19093333333,152423.47093333374,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
155,Notre ,0,2024-11,Notre Dame +1.5 1h,BRmb,2024-11-26,-139,114,-109,0.06319032652724792,0.032955720533349386,-124.4602510460251,1.9174311926605505,5202.350438044489,NCAAB,spread,,,280.205,280.205,W,,,,,,257.07,17.7062454445675,2024-11-26,117314.5921985308,51318.12093333333,151061.05093333372,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
156,Rockets ,1,2024-11,Rockets u106.5 1h,BRmb,2024-11-26,-136,123,-118,0.038972239194003895,0.02109506525180027,-128.5084745762712,1.847457627118644,3466.880951589791,NBA,total,,,336.635,336.635,W,,,,,,285.28,13.1194197410735,2024-11-26,117296.88595308622,51061.05093333333,150775.77093333373,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
156,Rockets ,1,2024-11,Rockets u106.5 1h,BRmb,2024-11-26,-134,122,-118,0.034059033106145734,0.018435623424427505,-127.12820512820515,1.847457627118644,3067.117657048267,NBA,total,,,181.965,181.965,W,,,,,,154.21,6.197551959159808,2024-11-26,117455.0789612497,52786.39093333333,152632.18093333373,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
156,Rockets ,1,2024-11,Rockets u107.5 1h,BRmb,2024-11-26,-148,137,-137,0.013409708531451675,0.007751603665860252,-141.43548387096774,1.72992700729927,1403.4423644420788,NBA,total,,,366.55,366.55,W,,,,,,267.55,4.915328662203612,2024-11-26,117459.9942899119,53053.94093333333,152786.39093333372,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
157,Stanford ,0,2024-11,Stanford +2,BRmb,2024-11-26,-142,126,-136,-0.01071095673400458,-0.006172415745019588,-132.6115702479339,1.7352941176470589,-1112.7761836969119,NCAAB,spread,,,527.5,527.5,L,,,,,,-527.5,-5.650029677187416,2024-11-26,117574.90227756686,52253.95593333333,152781.4559333337,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
158,UC ,0,2024-11,UC Santa Barbara ml,BRmb,2024-11-26,-659,555,-500,0.02054793171048894,0.017123276425407452,-568.7022397891968,1.2,7779.806582341243,NCAAB,moneyline,,,2577.89,2577.89,W,,,,,,515.58,52.970307677152334,2024-11-26,117371.22294499818,51962.58093333333,151447.00093333374,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
158,UC ,0,2024-11,UC Santa Barbara ml,BRmb,2024-11-26,-655,543,-530,0.007983438212120105,0.006716225797497866,-557.8344370860927,1.1886792452830188,3218.2716846002854,NCAAB,moneyline,,,2713.565,2713.565,W,,,,,,511.99,21.663578512071695,2024-11-26,117448.88140929054,52632.18093333333,152120.19093333374,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159,Daivdson ,0,2024-11,Daivdson +19,BRmb,2024-11-27,-160,132,-132,0.03360602219917823,0.019120667802980718,-142.76923076923083,1.7575757575757576,3412.033243134792,NCAAB,spread,,,678.97,678.97,L,,,,,,-678.97,22.817480892576043,2024-11-27,117680.62265552055,53154.98593333333,153833.9559333337,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160,Daividson ,0,2024-11,Daividson +18.5,BRmb,2024-11-27,-156,128,-124,0.05041641001409113,0.027909084114943306,-138.93749999999997,1.8064516129032258,4785.123712799718,NCAAB,spread,,,637.06,637.06,L,,,,,,-637.06,32.118278163576896,2024-11-27,117761.64444802658,52446.85593333333,153083.9159333337,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
161,Davidson ,0,2024-11,Davidson +19.5,BRmb,2024-11-27,-170,140,-137,0.041018022091595954,0.023710839774466863,-151.11111111111106,1.72992700729927,4303.248498569311,NCAAB,spread,,,706.875,706.875,L,,,,,,-706.875,28.994614365996892,2024-11-27,117709.61726988654,52448.11093333333,153154.9859333337,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
161,Davidson ,0,2024-11,Davidson +18,BRmb,2024-11-27,-145,120,-118,0.04492727491285007,0.024318433209707835,-130.20408163265304,1.847457627118644,4040.922865608754,NCAAB,spread,,,607.08,607.08,L,,,,,,-607.08,27.274450054093023,2024-11-27,117788.91889808066,51839.77593333333,152446.8559333337,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
161,Davidson ,0,2024-11,Davidson +17.5,BRmb,2024-11-27,-134,112,-113,0.03358213034376083,0.017815871966408325,-121.40170940170941,1.8849557522123894,2880.993277919767,NCAAB,spread,,,579.795,579.795,L,,,,,,-579.795,19.47075126266081,2024-11-27,117808.38964934333,51259.98093333333,151839.7759333337,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162,Hawks ,0,2024-11,Hawks ml,BRmb,2024-11-27,329,-336,350,0.04504005454235556,0.010008901009412347,330.6055045871559,4.5,980.8365981734017,NBA,moneyline,,,184.29,184.29,W,,,,,,645.02,8.300431651610706,2024-11-27,117729.526169863,53083.91593333333,152438.8959333337,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
163,Knicks ,1,2024-11,Knicks u232,BRmb,2024-11-27,-109,-101,104,0.03896880375656691,0.019102354782630837,-103.78985266947744,2.04,2866.759269214704,NBA,total,,,372.125,372.125,L,,,,,,-372.125,14.501266097912461,2024-11-27,117960.36483374685,52644.100933333335,153016.22593333368,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
163,Knicks ,1,2024-11,Knicks u232.5 L,BRmb,2024-11-27,-116,107,-103,0.03754760499919541,0.01905124785673462,-111.16666666666669,1.970873786407767,2951.6815097605963,NBA,total,,,394.91,394.91,L,,,,,,-394.91,14.827924690232262,2024-11-27,117975.19275843709,52249.19093333333,152644.10093333368,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164,Michigan ,0,2024-11,Michigan State ml 1h,BRmb,2024-11-27,146,-163,175,0.08926473688966527,0.03245990432351464,152.46387832699622,2.75,3888.068717654439,NCAAB,moneyline,,,73.715,73.715,W,,,,,,129.0,6.580150079821675,2024-11-27,117716.19741996637,52577.11093333333,152448.1109333337,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
165,Nets ,0,2024-11,Nets ml q1,BRmb,2024-11-27,172,-198,195,0.05085110452328614,0.017237662550266486,180.724832214765,2.95,1972.240282213133,NBA,moneyline,,,198.465,198.465,L,,,,,,-198.465,10.092164459213983,2024-11-27,117818.48181380254,51061.515933333336,151259.9809333337,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166,Pacers ,1,2024-11,Pacers u120.5 tt,BRmb,2024-11-27,-106,-110,114,0.060471950133570505,0.02825792062316379,101.79694519317164,2.1399999999999997,4064.9368458283125,NBA,total,,,135.79,135.79,L,,,,,,-135.79,8.211486108637539,2024-11-27,117886.28630020506,53126.27593333334,153262.06593333368,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
167,Raptors ,1,2024-11,Raptors o107.5 1h,BRmb,2024-11-27,-103,-113,112,0.03638040910914041,0.01716057033450019,104.55809289393316,2.12,2478.0436234131153,NBA,total,,,138.215,138.215,L,,,,,,-138.215,5.028318245019841,2024-11-27,117721.22573821139,52438.89593333333,152577.1109333337,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
168,Samford ,0,2024-11,Samford ml,BRmb,2024-11-27,-172,167,-157,0.028047637082390536,0.01713415961842535,-168.8382352941176,1.6369426751592355,3363.1244277209357,NCAAB,moneyline,,,806.275,806.275,W,,,,,,513.55,22.614108588604427,2024-11-27,117878.07481409641,53262.06593333334,152748.5159333337,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
168,Samford ,0,2024-11,Samford ml,BRmb,2024-11-27,-189,167,-159,0.035756408516016185,0.021950845382419204,-174.61245674740485,1.6289308176100628,4349.1533145873955,NCAAB,moneyline,,,819.075,819.075,W,,,,,,515.14,29.28718030525596,2024-11-27,117920.24309835184,53512.41593333334,152997.27593333367,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
168,Samford ,0,2024-11,Samford ml,BRmb,2024-11-27,-188,167,-162,0.027661972570575993,0.017103967772646222,-174.29166666666674,1.617283950617284,3439.6295534204905,NCAAB,moneyline,,,763.52,901.05,W,,,,,,471.31,21.12046929708618,2024-11-27,117941.36356764894,53983.725933333335,153512.4159333337,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
169,Trail ,0,2024-11,Trail Blazers ml q2,BRmb,2024-11-27,155,-177,180,0.06487265737626137,0.023168806205807635,162.942238267148,2.8,2774.053146323888,NBA,moneyline,,,107.5,107.5,L,,,,,,-107.5,6.973810667948097,2024-11-27,117657.80517462797,53833.95593333333,153941.4559333337,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
170,Bethune ,0,2024-12,Bethune ml 1h,BRmb,2024-12-01,440,-703,750,0.48406244564272033,0.056948523016790625,472.75217932752184,8.5,4966.445869917677,NCAAB,moneyline,,,17.25,17.25,L,,,,,,-17.25,8.350077187336925,2024-12-01,129831.36563167277,53881.67093333337,153898.92093333366,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171,Magic ,1,2024-12,Magic u210,BRmb,2024-12-01,-147,126,-125,0.03241600773453974,0.018008893185855412,-134.50202429149803,1.8,3120.7032655168687,NBA,total,,,485.19,485.19,W,,,,,,388.15,15.727922792721335,2024-12-01,129755.53497759724,54420.85093333337,154032.70093333366,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171,Magic ,1,2024-12,Magic u209.5,BRmb,2024-12-01,-138,120,-120,0.02769571639586401,0.015106754397744004,-127.56302521008399,1.8333333333333335,2566.0776558345606,NBA,total,,,462.085,462.085,W,,,,,,385.07,12.79777511078282,2024-12-01,129768.33275270803,54805.92093333337,154420.85093333366,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
172,Pelicans ,1,2024-12,Pelicans o110.5 tt,BRmb,2024-12-02,-113,-103,108,0.06317393823254168,0.03037208568872196,-104.55809289393318,2.08,4924.6402965335,NBA,total,,,297.46,297.46,W,,,,,,321.26,18.791719666651847,2024-12-02,134952.5819181921,68701.18593333339,168379.9259333336,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
173,Hornets ,0,2024-12,Hornets +1.5 q1,BRmb,2024-12-13,-112,100,104,0.048073394495412945,0.023565389458535757,-105.66037735849058,2.04,4362.883489284886,NBA,spread,,,297.335,297.335,L,,,,,,-297.335,14.293902752293608,2024-12-13,144274.09922709898,88472.31093333343,188769.6459333335,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
174,Hawks ,0,2024-12,Hawks ml L,BRmb,2024-12-19,-136,114,-108,0.06352740111088633,0.032985381346037124,-123.32203389830508,1.925925925925926,6511.329496195117,NBA,moneyline,,,410.75,410.75,L,,,,,,-410.75,26.09388000629656,2024-12-19,149234.9674751386,89397.38593333345,189808.1359333335,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
175,Knicks ,1,2024-12,Knicks u214.5,BRmb,2024-12-19,-120,106,102,0.0688013698630136,0.034060084090600795,-112.36363636363635,2.02,6501.309592819408,NBA,total,,,374.525,374.525,L,,,,,,-374.525,25.76783304794517,2024-12-19,148887.79137991002,92393.02593333345,192767.5509333335,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
175,Knicks ,1,2024-12,Knicks u214,BRmb,2024-12-19,-114,100,108,0.07294117647058822,0.03506787330316741,-106.54205607476634,2.08,6496.932248293395,NBA,total,,,353.715,353.715,L,,,,,,-353.715,25.80038823529411,2024-12-19,148913.59176814533,92039.31093333346,192393.0259333335,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
175,Knicks ,1,2024-12,Knicks u213.5,BRmb,2024-12-19,-108,-106,112,0.06478598519053634,0.03055942697666808,-100.90711175616832,2.12,5554.221408092744,NBA,total,,,341.085,341.085,L,,,,,,-341.085,22.097527758714087,2024-12-19,148935.68929590404,91698.22593333345,192039.3109333335,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
175,Knicks ,1,2024-12,Knicks u213,BRmb,2024-12-19,-101,-112,120,0.07245241781258553,0.03293291718753888,105.13730618344852,2.2,5787.083316355541,NBA,total,,,318.25,318.25,L,,,,,,-318.25,23.057981968855344,2024-12-19,148958.7472778729,91379.97593333345,191698.2259333335,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176,Pacers ,0,2024-12,Pacers -11 L,BRmb,2024-12-19,127,-152,163,0.11007637679217458,0.0418541356624238,136.92063492063494,2.63,6398.861877665328,NBA,spread,,,156.25,156.25,L,,,,,,-156.25,17.199433873777277,2024-12-19,149491.645974824,89351.16593333347,189507.4159333335,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176,Pacers ,0,2024-12,Pacers -9 L,BRmb,2024-12-19,-117,-104,106,0.058835386338185865,0.028560867154459157,-105.76036866359446,2.06,5271.2408755400165,NBA,spread,,,240.25,240.25,P,,,,,,0.0,14.135201567749155,2024-12-19,149627.54529759815,89937.23593333346,189937.23593333352,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176,Pacers ,0,2024-12,Pacers -9.5 L,BRmb,2024-12-19,-101,-122,123,0.06512142126789368,0.029202431061835732,109.36580144500935,2.23,5028.041770599156,NBA,spread,,,207.25,207.25,L,,,,,,-207.25,13.496414557770965,2024-12-19,149641.04171215591,89729.98593333346,189937.23593333352,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176,Pacers ,0,2024-12,Pacers -9.5 L,BRmb,2024-12-19,-101,-122,123,0.06512142126789368,0.029202431061835732,109.36580144500935,2.23,5022.555423217948,NBA,spread,,,207.25,207.25,L,,,,,,-207.25,13.496414557770965,2024-12-19,149654.53812671368,89522.73593333346,189729.98593333352,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177,Pacers ,1,2024-12,Pacers o239.5 L,BRmb,2024-12-19,-103,-119,130,0.11061137988611555,0.04809190429831112,107.09314181850421,2.3,8085.478557047039,NBA,total,,,117.75,117.75,L,,,,,,-117.75,13.024489981590106,2024-12-19,149613.4100960304,89937.23593333346,190054.98593333352,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178,Pelicans ,0,2024-12,Pelicans +23.5 L,BRmb,2024-12-19,-145,127,-127,0.024685584510070007,0.013810877677440048,-134.3469387755102,1.7874015748031495,2969.337339371248,NBA,spread,,,483.75,483.75,W,,,,,,380.91,11.941651506746366,2024-12-19,149208.87359513232,89808.13593333345,189427.2259333335,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179,Rockets ,0,2024-12,Rockets ml L,BRmb,2024-12-19,-1500,955,-910,0.007977675122581867,0.007187806298563859,-989.062499999999,1.10989010989011,6946.791091984701,NBA,moneyline,,,2250.0,2250.0,W,,,,,,247.25,17.9497690258092,2024-12-19,148976.6970468987,91627.22593333345,191379.9759333335,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180,Spurs ,0,2024-12,Spurs ml L,BRmb,2024-12-19,-403,305,-305,0.015048660534849337,0.011332941884269254,-324.48310139165005,1.3278688524590163,4389.828012426917,NBA,moneyline,,,1145.5,1145.5,W,,,,,,375.57,17.238240642669915,2024-12-19,149913.9947197482,91660.08593333347,191284.51593333352,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181,Timberwolves ,0,2024-12,Timberwolves -1.5,BRmb,2024-12-19,-143,125,-125,0.025498007968127533,0.014165559982293074,-132.40740740740742,1.8,3084.675951128825,NBA,spread,,,795.865,795.865,L,,,,,,-795.865,20.29297211155382,2024-12-19,148862.02354686207,92767.55093333345,193563.41593333348,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
182,Cavaliers ,0,2024-12,Cavaliers -24 L,BRmb,2024-12-21,104,-140,148,0.1324200913242009,0.05339519811459714,119.0,2.48,8276.572707741998,NBA,spread,,,171.75,171.75,W,,,,,,254.19,22.743150684931507,2024-12-21,152523.35158194805,85261.27593333343,185007.08593333355,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
182,Cavaliers ,0,2024-12,Cavaliers -23.5 L,BRmb,2024-12-21,-110,-123,125,0.09595909451946011,0.04264848645309338,105.29963310232365,2.25,7111.001715233015,NBA,spread,,,200.0,200.0,W,,,,,,250.0,19.19181890389202,2024-12-21,152542.54340085195,85511.27593333343,185261.27593333356,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
182,Cavaliers ,0,2024-12,Cavaliers -23 L,BRmb,2024-12-21,103,-110,114,0.037156704361873766,0.017362945963492415,106.33333333333336,2.1399999999999997,3023.240191074063,NBA,spread,,,219.25,219.25,W,,,,,,249.95,8.146607431340824,2024-12-21,152550.6900082833,85761.22593333342,185511.27593333356,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
183,Hawks ,1,2024-12,Hawks o241.5 L,BRmb,2024-12-21,-103,-112,114,0.048394507762720904,0.022614255963888275,104.12163399890089,2.1399999999999997,3895.2071949272404,NBA,total,,,167.25,167.25,L,,,,,,-167.25,8.093981423315071,2024-12-21,152150.38366499706,83346.80593333345,183514.0559333335,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
183,Hawks ,1,2024-12,Hawks o241 L,BRmb,2024-12-21,-107,-105,106,0.03471719716052186,0.016853008330350416,-100.92017483321825,2.06,3002.493967141263,NBA,total,,,179.25,179.25,L,,,,,,-179.25,6.223057591023543,2024-12-21,152156.6067225881,83167.55593333345,183346.8059333335,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
183,Hawks ,1,2024-12,Hawks o240.5 L,BRmb,2024-12-21,-123,105,100,0.061349047669157164,0.030674523834578582,-113.07174887892377,2.0,5618.577560198544,NBA,total,,,190.25,190.25,L,,,,,,-190.25,11.671656319057151,2024-12-21,152168.27837890715,82977.30593333345,183167.5559333335,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
183,Hawks ,1,2024-12,Hawks o242.5 L,BRmb,2024-12-21,-116,-101,102,0.043568199946822574,0.0215684158152587,-106.87568756875686,2.02,3912.4304618916503,NBA,total,,,187.75,187.75,L,,,,,,-187.75,8.179929540015939,2024-12-21,152200.1731088483,83004.53593333345,183192.2859333335,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
